"temps_mois","evenement_naissance","poids_sondage","milieu_residence","niveau_instruction","indice_richesse","region","religion","sexe_enfant","survie_enfant_precedent","age_premiere_naissance","instruction_mari"
8,1,0.982034,"Urbain","Aucun","Très pauvre","Littoral","Animiste","Masculin","Vivant","<=15 ans","Aucun"
25,1,0.982034,"Urbain","Aucun","Très pauvre","Littoral","Animiste","Féminin","Vivant","<=15 ans","Aucun"
21,1,0.982034,"Urbain","Aucun","Très pauvre","Littoral","Animiste","Féminin","Vivant","<=15 ans","Aucun"
25,1,0.982034,"Urbain","Aucun","Très pauvre","Littoral","Animiste","Masculin","Vivant","<=15 ans","Aucun"
74,1,0.982034,"Urbain","Aucun","Très pauvre","Littoral","Animiste","Masculin","Vivant","<=15 ans","Aucun"
24,1,0.982034,"Urbain","Aucun","Très pauvre","Littoral","Animiste","Masculin","Vivant","<=15 ans","Aucun"
9,1,0.982034,"Urbain","Aucun","Très pauvre","Littoral","Animiste","Féminin","Vivant","<=15 ans","Aucun"
27,1,0.982034,"Urbain","Aucun","Très pauvre","Littoral","Animiste","Masculin","Vivant","<=15 ans","Aucun"
34,0,0.982034,"Urbain","Aucun","Très pauvre","Littoral","Animiste","Masculin","Vivant","<=15 ans","Aucun"
13,1,0.982034,"Urbain","Aucun","Moyen","Littoral","Animiste","Masculin","Vivant","<=15 ans","Aucun"
13,1,0.982034,"Urbain","Aucun","Moyen","Littoral","Animiste","Masculin","Vivant","<=15 ans","Aucun"
33,0,0.982034,"Urbain","Aucun","Moyen","Littoral","Animiste","Féminin","Vivant","<=15 ans","Aucun"
19,0,0.982034,"Urbain","Aucun","Pauvre","Littoral","Animiste","Masculin","Vivant","21-25 ans","Primaire"
25,1,0.982034,"Urbain","Aucun","Pauvre","Littoral","Animiste","Féminin","Vivant","16-20 ans","Aucun"
29,0,0.982034,"Urbain","Aucun","Pauvre","Littoral","Animiste","Masculin","Vivant","16-20 ans","Aucun"
24,0,0.982034,"Urbain","Aucun","Pauvre","Littoral","Animiste","Féminin","Vivant","21-25 ans","Aucun"
25,1,0.982034,"Urbain","Aucun","Pauvre","Littoral","Animiste","Féminin","Décédé","16-20 ans",NA
26,1,0.982034,"Urbain","Aucun","Pauvre","Littoral","Animiste","Masculin","Décédé","16-20 ans",NA
24,0,0.982034,"Urbain","Aucun","Pauvre","Littoral","Animiste","Masculin","Décédé","16-20 ans",NA
29,1,0.982034,"Urbain","Aucun","Riche","Littoral","Animiste","Masculin","Vivant","<=15 ans","Primaire"
27,1,0.982034,"Urbain","Aucun","Riche","Littoral","Animiste","Masculin","Vivant","<=15 ans","Primaire"
26,1,0.982034,"Urbain","Aucun","Riche","Littoral","Animiste","Féminin","Vivant","<=15 ans","Primaire"
39,1,0.982034,"Urbain","Aucun","Riche","Littoral","Animiste","Masculin","Vivant","<=15 ans","Primaire"
27,1,0.982034,"Urbain","Aucun","Riche","Littoral","Animiste","Masculin","Vivant","<=15 ans","Primaire"
13,1,0.982034,"Urbain","Aucun","Riche","Littoral","Animiste","Masculin","Décédé","<=15 ans","Primaire"
44,1,0.982034,"Urbain","Aucun","Riche","Littoral","Animiste","Féminin","Vivant","<=15 ans","Primaire"
31,1,0.982034,"Urbain","Aucun","Riche","Littoral","Animiste","Féminin","Vivant","<=15 ans","Primaire"
32,0,0.982034,"Urbain","Aucun","Riche","Littoral","Animiste","Masculin","Vivant","<=15 ans","Primaire"
26,0,0.982034,"Urbain","Aucun","Riche","Littoral","Animiste","Masculin","Vivant",">=26 ans","Aucun"
32,0,0.982034,"Urbain","Secondaire","Riche","Littoral","Animiste","Féminin","Décédé","16-20 ans","Primaire"
18,1,0.982034,"Urbain","Aucun","Riche","Littoral","Animiste","Masculin","Vivant","21-25 ans","Aucun"
21,1,0.982034,"Urbain","Aucun","Riche","Littoral","Animiste","Féminin","Vivant","21-25 ans","Aucun"
39,1,0.982034,"Urbain","Aucun","Riche","Littoral","Animiste","Féminin","Vivant","21-25 ans","Aucun"
38,1,0.982034,"Urbain","Aucun","Riche","Littoral","Animiste","Féminin","Vivant","21-25 ans","Aucun"
37,0,0.982034,"Urbain","Aucun","Riche","Littoral","Animiste","Masculin","Vivant","21-25 ans","Aucun"
16,1,1.567817,"Rural","Primaire","Très pauvre","Littoral","Sans religion","Féminin","Vivant","16-20 ans","Secondaire"
23,1,1.567817,"Rural","Primaire","Très pauvre","Littoral","Sans religion","Féminin","Vivant","16-20 ans","Secondaire"
34,0,1.567817,"Rural","Primaire","Très pauvre","Littoral","Sans religion","Féminin","Vivant","16-20 ans","Secondaire"
23,1,1.567817,"Rural","Primaire","Très pauvre","Littoral","Sans religion","Masculin","Vivant","16-20 ans","Primaire"
17,1,1.567817,"Rural","Primaire","Très pauvre","Littoral","Sans religion","Masculin","Vivant","16-20 ans","Primaire"
21,0,1.567817,"Rural","Primaire","Très pauvre","Littoral","Sans religion","Féminin","Vivant","16-20 ans","Primaire"
32,1,1.567817,"Rural","Aucun","Très pauvre","Littoral","Protestant","Masculin","Vivant","<=15 ans","Aucun"
30,1,1.567817,"Rural","Aucun","Très pauvre","Littoral","Protestant","Masculin","Vivant","<=15 ans","Aucun"
39,0,1.567817,"Rural","Aucun","Très pauvre","Littoral","Protestant","Féminin","Vivant","<=15 ans","Aucun"
27,1,1.567817,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","21-25 ans","Aucun"
19,1,1.567817,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","21-25 ans","Aucun"
59,0,1.567817,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Féminin","Vivant","21-25 ans","Aucun"
23,1,1.567817,"Rural","Aucun","Très pauvre","Littoral","Protestant","Féminin","Vivant","<=15 ans","Primaire"
24,0,1.567817,"Rural","Aucun","Très pauvre","Littoral","Protestant","Masculin","Vivant","<=15 ans","Primaire"
59,0,1.567817,"Rural","Primaire","Très pauvre","Littoral","Sans religion","Masculin","Vivant","<=15 ans","Primaire"
20,0,1.567817,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Féminin","Vivant",">=26 ans","Aucun"
22,1,1.567817,"Rural","Primaire","Très pauvre","Littoral","Protestant","Masculin","Vivant","16-20 ans","Primaire"
51,0,1.567817,"Rural","Primaire","Très pauvre","Littoral","Protestant","Masculin","Vivant","16-20 ans","Primaire"
54,1,1.567817,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Féminin","Vivant","16-20 ans",NA
33,1,1.567817,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","16-20 ans",NA
33,1,1.567817,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","16-20 ans",NA
13,1,1.567817,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Féminin","Décédé","16-20 ans",NA
37,1,1.567817,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","16-20 ans",NA
44,0,1.567817,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Féminin","Vivant","16-20 ans",NA
28,1,1.567817,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","<=15 ans","Primaire"
21,1,1.567817,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Féminin","Décédé","<=15 ans","Primaire"
43,1,1.567817,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","<=15 ans","Primaire"
27,1,1.567817,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Féminin","Vivant","<=15 ans","Primaire"
22,1,1.567817,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","<=15 ans","Primaire"
113,1,1.567817,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Féminin","Vivant","<=15 ans","Primaire"
